time,value
2024-04-06,-12.853396273080405
2024-04-18,-12.020170326423775
2024-04-30,-12.607247365721335
2024-05-24,-12.536158153972963
2024-06-05,-12.625958673854143
2024-06-17,-12.347547706524669
2024-06-29,-12.477817592211363
2024-07-11,-12.156850352490146
2024-07-23,-12.426157117836835
2024-08-04,-12.557902741314322
2024-08-16,-12.649388347661517
2024-08-28,-14.223124404278575
2024-09-09,-12.53562612782453
2024-09-21,-12.81896104849082
2024-10-03,-12.808536003604353
2024-10-15,-12.800312603561096
2024-11-08,-12.833900887913359
2024-11-20,-12.976046467326555
2024-12-02,-12.824025802765991
2024-12-14,-12.975030839077803
2024-12-26,-12.941751172833103
2025-01-19,-13.100004648246005
2025-01-31,-12.606039049220925
2025-02-12,-12.713199504386981
2025-02-24,-12.754311246411996
2025-03-08,-12.630031432424918
2025-04-01,-12.660423477836549
2025-04-13,-12.689420977690002
2025-04-25,-12.719827115436427
2025-05-07,-12.48974830535634
2025-05-19,-12.388297894653217
2025-05-31,-12.54663964246671
2025-06-12,-12.401519397055953
2025-06-24,-12.611054374341542
2025-07-06,-12.21276678863163
2025-07-18,-12.566676027039454
2025-07-30,-12.313356130305745
2025-08-23,-12.66606994532799
2025-09-04,-12.628849064900745
2025-09-16,-12.733916982971216
2025-09-28,-12.651063338077101
2025-10-10,-12.737576282784396
2025-10-22,-12.950825367178142
