time,value
2024-03-13,-14.982016344406976
2024-03-25,-14.110980482494986
2024-04-06,-14.62394339903463
2024-04-18,-13.981983481813387
2024-04-30,-13.494626290127787
2024-05-12,-13.179482870734445
2024-05-24,-14.279215356637852
2024-06-05,-13.99500182003814
2024-06-17,-13.589427831692422
2024-06-29,-14.121543646817994
2024-07-11,-13.858621115280167
2024-07-23,-13.777324092951455
2024-08-04,-14.140704268759876
2024-08-16,-14.112604234174151
2024-08-28,-13.392211074913355
2024-09-09,-14.33625100231357
2024-09-21,-14.638122596105031
2024-10-03,-13.607699184096615
2024-10-15,-13.364673000594037
2024-10-27,-14.645765231919183
2024-11-08,-14.458917192292642
2024-11-20,-14.051002944622343
2024-12-02,-14.0516033265373
2024-12-26,-14.587412814475062
2025-01-19,-14.127514052236297
2025-01-31,-13.754711697580042
2025-02-12,-13.431013908984951
2025-02-24,-13.571949577218941
2025-03-08,-13.0660430182323
2025-03-20,-14.211968046315597
2025-04-01,-12.724167939257384
2025-04-13,-14.02566328720863
2025-04-25,-14.167753731393324
2025-05-07,-13.849823942722734
2025-05-19,-13.575893821702298
2025-05-31,-13.339006420978043
2025-06-12,-13.825311536172617
2025-06-24,-13.200271003332107
2025-07-06,-14.334114837166945
2025-07-18,-13.809635308159633
2025-07-30,-13.375507280703133
2025-08-23,-14.3651240291884
2025-09-04,-14.095251463642393
2025-09-16,-14.355383223076572
2025-09-28,-14.890825281518541
2025-10-10,-14.171592472774165
2025-10-22,-13.82594515166354
