time,value
2024-03-13,-12.656637986999746
2024-03-25,-12.747215408391579
2024-04-06,-13.01552034513832
2024-04-18,-12.494353761435269
2024-04-30,-12.182838862951028
2024-05-12,-12.082853769693982
2024-05-24,-12.281360753801764
2024-06-05,-12.354084037313967
2024-06-17,-12.437591197934497
2024-06-29,-12.31589405017668
2024-07-11,-12.38518155299317
2024-07-23,-12.718911119041163
2024-08-04,-12.606525224981
2024-08-16,-12.61795851276955
2024-08-28,-12.399953384328724
2024-09-09,-12.939428919228298
2024-09-21,-12.879816500820379
2024-10-03,-12.538183292329727
2024-10-15,-12.810571420571426
2024-10-27,-12.781920105756733
2024-11-08,-13.171993034119085
2024-11-20,-12.924771970463942
2024-12-02,-12.506836312341589
2024-12-26,-12.843794430182342
2025-01-19,-12.689232249516103
2025-01-31,-12.6900440192027
2025-02-12,-12.333358632750173
2025-02-24,-12.303594864777196
2025-03-08,-12.492532763272894
2025-03-20,-13.049241104521228
2025-04-01,-12.27601041114606
2025-04-13,-12.620846244934153
2025-04-25,-12.450848644561654
2025-05-07,-12.382281087788032
2025-05-19,-12.14310186719051
2025-05-31,-12.145699165979426
2025-06-12,-12.214283159117041
2025-06-24,-12.232422555209103
2025-07-06,-12.258174953171917
2025-07-18,-12.247414754787396
2025-07-30,-12.243067527357459
2025-08-23,-12.917603585108546
2025-09-04,-12.654228641294134
2025-09-16,-12.50346820753223
2025-09-28,-12.806798250561378
2025-10-10,-12.614888060858604
2025-10-22,-12.503708350189068
