time,value
2019-09-24,-6.3909382758943964
2019-10-06,-6.2733096267383095
2019-10-18,-6.572129235320329
2019-10-30,-6.599839300980213
2019-11-11,-6.102735207080219
2019-11-23,-6.530526617499587
2019-12-05,-6.010952581633129
2019-12-17,-6.016319448815171
2019-12-29,-6.294564257197628
2020-01-10,-6.4091814922574875
2020-01-22,-6.390822697587178
2020-02-03,-6.295403615644109
2020-02-15,-5.7800281628305825
2020-02-27,-6.347209229343868
2020-03-10,-6.259409850993023
2020-04-03,-6.371301743542949
2020-04-15,-6.284829192280487
2020-04-27,-5.894602405484765
2020-05-09,-5.563252654844559
2020-06-02,-6.058074197976314
2020-06-14,-5.917120872189214
2020-06-26,-6.132403496834021
2020-07-08,-6.18985105560065
2020-07-20,-5.9993014774067
2020-08-01,-6.273380963321075
2020-08-13,-6.235200617719779
2020-08-25,-6.19653534865151
2020-09-06,-6.586487326759682
2020-09-18,-6.307863599388897
2020-09-30,-6.459350956736468
2020-10-12,-6.386680823250639
2020-10-24,-6.453816508577043
2020-11-05,-6.222301386395931
2020-11-17,-6.388567281182204
2020-11-29,-6.073735945633187
2020-12-11,-6.3758716862634435
2020-12-23,-6.188780251742125
2021-01-04,-6.322732045717132
2021-01-16,-6.1826304646943875
2021-01-28,-6.251782283677391
2021-02-21,-6.030089196599416
2021-03-05,-6.323340666377552
2021-03-17,-6.231370491073314
2021-03-29,-6.39787550334262
2021-04-10,-5.585263534278005
2021-04-22,-6.0867074601016204
2021-05-04,-5.862729223525747
2021-05-16,-6.158674351928911
2021-05-28,-5.901908359711086
2021-06-09,-5.5195636840242805
2021-06-21,-5.693171695965635
2021-07-03,-5.395160304331239
2021-07-15,-6.1002219022026205
2021-08-08,-6.162798472712011
2021-08-20,-6.1658289591451885
2021-09-01,-6.085946896271299
2021-09-13,-6.408843214405251
2021-09-25,-6.439214369280756
2021-10-07,-6.343105096977684
2021-10-19,-6.323458348429244
2021-10-31,-6.183355746225664
2021-11-24,-6.353935187382248
2021-12-06,-6.3971242277416
2021-12-18,-6.2875031420001015
2021-12-30,-6.00407524330873
2022-01-11,-6.177667995898749
2022-01-23,-5.850000858733241
2022-02-04,-6.276623350202442
2022-02-16,-6.334543350134262
2022-02-28,-5.776140725936438
2022-03-12,-5.827045437337093
2022-03-24,-5.445431239484321
2022-04-17,-5.698756703602688
2022-04-29,-6.008391147005836
2022-05-11,-5.470000048405234
2022-06-04,-5.940945991063284
2022-06-16,-5.739977078664829
2022-06-28,-5.669236476418216
2022-07-10,-6.071222600909048
2022-07-22,-6.062139646044981
2022-08-03,-6.119468437495175
2022-08-15,-6.218832937020152
2022-08-27,-6.356867122697901
2022-09-08,-6.410675608445384
2022-10-02,-6.616645624911177
2022-10-14,-6.352091928125749
2022-10-26,-6.2296293070135365
2022-11-07,-5.8267849949391035
2022-11-19,-6.193473669683154
2022-12-01,-6.3944208804264004
2022-12-13,-6.1800181441979865
2023-01-06,-5.644082593335473
2023-01-18,-6.060895548698557
2023-01-30,-5.714853784638775
2023-02-11,-5.751243440419518
2023-02-23,-5.740970651359925
2023-03-07,-6.185859287597602
2023-03-19,-6.32592874214633
2023-03-31,-6.0859991906255795
2023-04-12,-5.8378675935814535
2023-04-24,-5.978332054340077
2023-05-06,-6.067520202996133
2023-05-18,-5.827181111237339
2023-05-30,-5.977515904536562
2023-06-11,-5.950775121426187
2023-06-23,-6.064314079001571
2023-07-05,-5.921287422261319
2023-07-17,-5.882684096296305
2023-07-29,-6.241683831811794
2023-08-10,-6.141248552890827
2023-08-22,-6.249362428468079
2023-09-03,-6.270207893136613
2023-09-15,-6.4635108693155106
2023-10-09,-6.595170643253559
2023-10-21,-6.453055494135775
2023-11-02,-6.698319980495969
2023-11-26,-6.349048741804106
2023-12-08,-6.550521760590554
2024-01-01,-6.308855736663922
2024-01-13,-6.363890169989314
2024-01-25,-6.342126848031827
2024-02-06,-6.2964309751167615
2024-02-18,-6.431744422888953
2024-03-01,-6.278472481829955
2024-03-13,-6.318439987534808
2024-03-25,-6.47707520712315
