time,value
2024-04-06,-5.20313641224731
2024-04-18,-4.983107835276302
2024-04-30,-6.142042289852995
2024-05-12,-3.550854374913477
2024-05-24,-3.82802271586925
2024-06-17,-4.620017674578259
2024-06-29,-4.379920696785635
2024-07-11,-5.287863855334408
2024-08-04,-4.308503051094559
2024-08-16,-4.654954089044062
2024-08-28,-5.39109943167605
2024-09-09,-6.010198454048612
2024-09-21,-5.551987032380383
2024-10-03,-5.894948424845415
2024-10-15,-5.293756218324405
2024-10-27,-4.2090340693377915
2024-11-08,-4.876749862034738
2024-11-20,-5.6060013962935695
2024-12-02,-6.170549876376126
2024-12-14,-5.5751185143874675
2024-12-26,-5.309484648754534
2025-01-07,-4.08041140326183
2025-01-19,-4.830147078424752
2025-01-31,-4.117478132865246
2025-02-12,-4.908488734131428
2025-02-24,-6.556496010542942
2025-03-08,-4.7047884727084535
2025-03-20,-4.447209670241249
2025-04-01,-5.78697349473166
2025-04-25,-6.0460373356270285
2025-05-07,-4.6927711145888775
2025-05-19,-4.806587157643879
2025-05-31,-5.100689357699569
2025-06-12,-3.804061239364642
2025-06-24,-4.672774411143465
2025-07-06,-5.150304751008463
2025-07-18,-4.71335723576936
2025-07-30,-5.081027518774379
2025-08-11,-5.6767274818724145
2025-08-23,-4.9034857361511355
2025-09-04,-5.039959219799822
2025-09-16,-5.185431428205653
2025-09-28,-4.510215982827278
2025-10-10,-5.046396413189562
2025-10-22,-6.2547296352831525
