time,value
2020-05-09,-5.927998311800355
2020-05-21,-5.779391932198154
2020-06-02,-5.931563065876865
2020-06-14,-5.836289863092878
2020-06-26,-5.732793912008992
2020-07-08,-6.083722998208878
2020-07-20,-5.952151906388872
2020-08-01,-6.038802708860857
2020-08-13,-5.967217512164254
2020-08-25,-6.169635447403547
2020-09-06,-6.333043481941374
2020-09-18,-6.06593868669992
2020-09-30,-6.1689451315122925
2020-10-12,-6.237044164428546
2020-10-24,-6.414795654884626
2020-11-05,-6.319828326233114
2020-11-17,-6.168108702478826
2020-11-29,-6.216662635179451
2020-12-11,-6.134308871207552
2020-12-23,-6.073005422015197
2021-01-04,-6.139785763254501
2021-01-16,-6.275301729715185
2021-01-28,-6.421252453013411
2021-02-09,-6.382149293761101
2021-02-21,-6.46819930512435
2021-03-05,-6.049986756903096
2021-03-17,-5.978534064841879
2021-03-29,-6.077961662926686
2021-04-10,-5.68596720311292
2021-04-22,-6.0974845035106835
2021-05-04,-5.816212149813651
2021-05-16,-5.945013870695047
2021-05-28,-5.74514060138128
2021-06-09,-5.579442230970518
2021-06-21,-5.788652668844883
2021-07-27,-6.112607598958734
2021-08-08,-6.109616124554781
2021-08-20,-6.235954318033533
2021-09-01,-6.210712331720635
2021-09-13,-6.305973164000012
2021-09-25,-6.179015000964868
2021-10-07,-6.117055535728747
2021-10-19,-6.234058756650994
2021-10-31,-6.2701338669673
2021-11-12,-6.005876111109898
2021-11-24,-6.066824474174952
2021-12-06,-5.94679244458529
2021-12-18,-6.145401972890322
2021-12-30,-5.957887429711391
2022-01-11,-5.951962840114382
2022-01-23,-5.809916779365068
2022-02-04,-5.79189754160751
2022-02-16,-5.915154302208259
2022-02-28,-6.194338977430872
2022-03-12,-5.802333496116088
2022-03-24,-5.881370769940439
2022-04-05,-5.7901920731916965
2022-04-17,-5.851194691169929
2022-04-29,-5.719652733344125
2022-05-23,-5.932563405918117
2022-06-04,-5.559437090018184
2022-06-16,-5.983885122863233
2022-06-28,-5.721406106393875
2022-07-22,-6.018180249422413
2022-08-15,-5.922423067790607
2022-08-27,-6.04457112119171
2022-09-08,-6.063010281907713
2022-09-20,-6.339611008938916
2022-10-02,-6.363755138913519
2022-10-14,-6.316298596142456
2022-10-26,-6.417857763752048
2022-11-07,-6.00312739234133
2022-11-19,-6.2809506681916165
2022-12-01,-6.170603199447217
2022-12-13,-6.085683594567105
2022-12-25,-6.066770578812487
2023-01-06,-5.964649025170072
2023-01-18,-6.051805463972335
2023-01-30,-5.939403542858041
2023-02-11,-6.4089204922954
2023-03-07,-5.831024819824265
2023-03-19,-6.129238311149753
2023-03-31,-6.209447654221635
2023-04-12,-6.04498682809591
2023-04-24,-5.81972928825567
2023-05-06,-6.0793694003097345
2023-05-18,-5.726285357578456
2023-06-11,-5.615317123329271
2023-06-23,-5.972380039850583
2023-07-05,-6.4755718733378655
2023-07-17,-6.025499265531087
2023-07-29,-6.01653823387961
2023-08-10,-6.286604211799389
2023-08-22,-6.468318395977307
2023-09-03,-6.2906682182366005
2023-09-15,-6.532481861046881
2023-09-27,-6.41396237738434
2023-10-09,-6.326868626989289
2023-10-21,-6.407057713828575
2023-11-02,-6.518173194244006
2023-11-26,-6.289109073470471
2023-12-08,-6.260946330084433
2023-12-20,-6.110287295752654
2024-01-01,-6.056645938403157
2024-01-13,-6.464397862268044
2024-01-25,-6.1792705979061315
2024-02-06,-6.029037611296491
