time,value
2024-02-18,-8.054013184096462
2024-03-01,-8.426317682353888
2024-03-13,-8.541527773209173
2024-03-25,-7.3160293138451316
2024-04-06,-8.060321799010232
2024-04-18,-7.547886207939667
2024-04-30,-8.521017392023966
2024-05-12,-7.7239058646303915
2024-05-24,-7.79219141785808
2024-06-05,-7.397133370756402
2024-06-17,-7.513167272438812
2024-06-29,-7.586858309682201
2024-07-11,-8.000158910483693
2024-07-23,-6.799866498860227
2024-08-04,-7.706041194183198
2024-08-16,-7.816252204178333
2024-08-28,-8.017282406031908
2024-09-09,-7.875706288815935
2024-09-21,-7.685045253446132
2024-10-03,-7.640427503783462
2024-10-15,-8.374601104242016
2024-10-27,-8.759081974347104
2024-11-08,-8.046910005811872
2024-11-20,-7.9791452813215225
2024-12-02,-7.771655578730168
2024-12-14,-7.163469552673312
2024-12-26,-8.58405432484009
2025-01-07,-8.160261095453677
2025-01-19,-7.775050610390178
2025-01-31,-7.632873286963355
2025-02-12,-8.56500159825125
2025-02-24,-7.300552359483565
2025-03-08,-7.724278708058813
2025-03-20,-7.7897927713062085
2025-04-13,-8.51579304450354
2025-04-25,-8.08024814022547
2025-05-07,-7.71819115084906
2025-05-19,-8.230306108640177
2025-05-31,-7.97545540702754
2025-06-12,-7.44676643451025
2025-06-24,-7.415274229907036
2025-07-06,-6.95744447811466
2025-07-18,-7.671759194340857
2025-07-30,-7.929202465484164
2025-08-23,-7.970189648316934
2025-09-04,-7.428842511468334
2025-09-16,-7.2753655706814975
2025-09-28,-7.7579771886766435
2025-10-10,-8.326349024556569
2025-10-22,-7.7425931305855356
