time,value
2023-09-15,-19.958099750142377
2023-09-27,-19.944986396552267
2023-10-09,-19.912210109705377
2023-10-21,-19.93213709644639
2023-11-02,-19.991623553369486
2023-11-14,-19.868202428307125
2023-11-26,-19.810658575758318
2023-12-08,-20.08305731341168
2023-12-20,-20.183992906334062
2024-01-01,-20.000500048622403
2024-01-13,-20.13319997679511
2024-01-25,-19.731921259342904
2024-02-06,-20.01973478680354
2024-02-18,-19.905056692246493
2024-03-01,-19.822338294260827
2024-03-13,-19.92250544067932
2024-03-25,-20.138900833831297
2024-04-06,-20.005520956302675
2024-04-18,-19.174918648280773
2024-04-30,-19.746711010468285
2024-05-12,-19.676745162050594
2024-05-24,-19.688315216252057
2024-06-05,-19.775140701019538
2024-06-17,-19.482588816504734
2024-06-29,-19.61748609708174
2024-07-11,-19.314552550006766
2024-07-23,-19.581377261292126
2024-08-04,-19.715268336153464
2024-08-16,-19.804488843761177
2024-08-28,-21.366017554900708
2024-09-09,-19.697698761683057
2024-09-21,-19.9712676855626
2024-10-03,-19.967128695514965
2024-10-27,-19.961602673788647
2024-11-08,-19.97923990310093
2024-11-20,-20.144073968693764
2024-12-02,-19.97903421032126
2024-12-14,-20.131188101030567
2024-12-26,-20.101493885341903
2025-01-07,-20.07587477666226
2025-01-19,-20.24807824214715
2025-01-31,-19.75381447648889
2025-02-12,-19.868773768301104
2025-02-24,-19.900186108951946
2025-03-08,-19.786318145801506
2025-03-20,-20.00925488212451
2025-04-01,-19.81769684435011
2025-04-25,-19.870773657787105
2025-05-07,-19.629099303066436
2025-05-19,-19.537181878717394
2025-05-31,-19.71033346811629
2025-06-12,-19.547093524170535
