time,value
2023-09-27,-17.00031583520034
2023-10-09,-18.10940985044344
2023-10-21,-17.89581852442827
2023-11-02,-18.029948173939328
2023-11-14,-17.773320789170583
2023-11-26,-17.368421166947552
2023-12-08,-17.591892217508065
2023-12-20,-18.194393445570693
2024-01-01,-18.06179973983887
2024-01-13,-18.195248628556435
2024-01-25,-16.949594784095222
2024-02-06,-16.480165086104144
2024-02-18,-16.580209555605794
2024-03-01,-17.53876236253286
2024-03-13,-18.472214405950645
2024-03-25,-17.55483421917787
2024-04-06,-18.167038949476286
2024-04-18,-17.736087817572763
2024-04-30,-16.98369591677364
2024-05-12,-16.67778600304104
2024-05-24,-17.768807601998834
2024-06-05,-17.464535694348097
2024-06-17,-17.215416474486183
2024-06-29,-17.70180768733677
2024-07-11,-17.35686726725708
2024-07-23,-17.36655741859523
2024-08-04,-17.834710150261447
2024-08-16,-17.542373256288975
2024-08-28,-16.88828122342922
2024-09-09,-17.764862346474338
2024-09-21,-18.15230958056733
2024-10-03,-17.09583729394966
2024-10-15,-16.845904836068005
2024-10-27,-18.17639605010307
2024-11-08,-17.853426892021382
2024-11-20,-17.41624489506865
2024-12-02,-17.54371157380307
2024-12-14,-17.347646667040713
2024-12-26,-18.09814255158515
2025-01-07,-18.23751683583678
2025-01-19,-17.606464547917568
2025-01-31,-17.333660825161935
2025-02-12,-16.944928149834972
2025-02-24,-17.048291734427792
2025-03-08,-16.57903040591567
2025-03-20,-17.703612702100656
2025-04-01,-16.20533546959994
2025-04-13,-17.459150817175196
2025-04-25,-17.70555725674923
2025-05-07,-17.334170897707327
2025-05-19,-17.119442671122066
2025-05-31,-16.78732098768853
2025-06-12,-17.324107057555874
